"Oliver Parker"
"Craig Brewer"
"Elem Klimov"
"François Girard"
"John Dahl"
"Stacy Title"
"Andreas Dresen"
"Marco Kreuzpaintner"
"Aditya Assarat"
"Jeffrey Lau"
"Lau4 zan3 wai5"
"Liú Zhènwěi"
"刘镇伟"
"劉鎮偉"
"Steve Binder"
"James Merendino"
"Bhandit Thongdee"
"Ryan Little"
"Alex Zamm"
"Bradley Raymond"
"Robert Kane Pappas"
"Fumihiko Sori"
"Andrew Bujalski"
"Anatole Litvak"
"Gérard Pirès"
"James Naughton"
"Lina Wertmüller"
"Bahman Ghobadi"
"Cédric Klapisch"
"Peter Hyams"
"James Kerwin"
"Rolfe Kanefsky"
"Masaaki Yuasa"
"Michael Ninn"
"Stanley Tong"
"Nimród Antal"
"Peter Hedges"
"Peter Medak"
"Phil Vischer"
"Reema Khan"
"Ronald F. Maxwell"
"Sonali Gulati"
"Vince Offer"
"Trey Stokes"
"Greg Whiteley"
"Charles Haid"
"James Neilson"
"Sarah Polley"
"Tetsuo Shinohara"
"Neil LaBute"
"Ray Lawrence"
"Alister Grierson"
"Apoorva Lakhia"
"Ben Sombogaart"
"Carlos Reygadas"
"Doug Block"
"Gilbert Moses"
"Ian Iqbal Rashid"
"Jim Kammerud"
"Khashyar Darvich"
"Robert Budreau"
"Vitaly Mansky"
"Tanuja Chandra"
"Laurie Collyer"
"Amir Mann"
"David Zeiger"
"Steven Ascher"
"Abe Levy"
"Jeanne Jordan"
"Rick McKay"
"Alfred K. Ames"
"Miloš Forman"
"Terry Jones"
"Joselito Altarejos"
"Michael Verhoeven"
"Aditya Chopra"
"Carl Colpaert"
"Sakthi Chidambaram"
"Sergio Corbucci"
"Suraaj"
"Suraj"
"Víctor Gaviria"
"Fernando Colomo"
"Lech Kowalski"
"Tony Wharmby"
"Keita Amemiya"
"Kevin Booth"
"Edward F. Cline"
"Richard Crenna"
"James Szalapski"
"Adolfo Aristarain"
"Antonio Mercero"
"Park Kwang-su"
"Kundan Shah"
"Anant Balani"
"Joshua Brand"
"Pete Travis"
"R. V. Udayakumar"
"Richard Driscoll"
"Roy Clements"
"Viggo Larsen"
"Yonfan"
"Yon Fan"
"Yáng Fán"
"杨凡"
"楊凡"
"Marco Amenta"
"Jeffrey Dell"
"Massimo Mida"
"Anthony Wonke"
"Ariel Schulman"
"Kenji Mizoguchi"
"Peter Duncan"
"Yasujirō Ozu"
"Harry Edwards"
"James B. Clark"
"Jim Abrahams"
"Leyla Bouzid"
"P. David Ebersole"
"Pierre Schoendoerffer"
"Siddique"
"Sundar C."
"Tom Hooper"
"Peter Segal"
"Luke Greenfield"
"Bruno Nuytten"
"Ellory Elkayem"
"Joachim Rønning"
"S. Sylvan Simon"
"Sooraj R. Barjatya"
"Kathir"
"Selva"
"Alfonso Cuarón"
"Billy Crystal"
"Hayao Miyazaki"
"John Woo"
"吳宇森"
"Ng4 Jyu5 Sam1"
"Wú Yǔ Sēn"
"吴宇森"
"Katsuhiro Otomo"
"Nicolas Cage"
"Orson Welles"
"Paul Auster"
"Stephen King"
"Bruce McCulloch"
"Hideyuki Hirayama"
"Kenny Ortega"
"Maximilian Schell"
"Wendy Toye"
"Hari"
"Buddy Van Horn"
"Douglas Hickox"
"Gianni Amelio"
"Lawrence Guterman"
"Robert Moore"
"Édouard Molinaro"
"Ben Briand"
"Christopher B. Landon"
"Joe D'Amato"
"Johannes Meyer"
"Najwa Najjar"
"Yüksel Yavuz"
"Brian Gilbert"
"Paul Shapiro"
"Gordon Pinsent"
"Jim Mallon"
"David DeCoteau"
"Jackie Burroughs"
"Brian G. Hutton"
"Gary Goldman"
"Marc Forster"
"Peter Riegert"
"Alfred Vohrer"
"Gustav Ucicky"
"Herbert Blaché"
"Bernard Borderie"
"Espen Sandberg"
"Alfonso Gomez-Rejon"
"Ezhil"
"Paul Scardon"
"Raj Kapoor"
"Aerlyn Weissman"
"Paul-Anders Simma"
"K. Rajeshwar"
"K. Subash"
"K. Subhash"
"Ramesh Selvan"
"D. S. Ramesh Selvan"
"Sidney Franklin"
"Fernando Trueba"
"Rusty Nails"
"Gary Fleder"
"Thangar Bachan"
"Andrew Haigh"
"Ravi Mariya"
"S Ravi Mariya"
"Alan Birkinshaw"
"Carlo Campogalliani"
"David Giancola"
"Michael Mabbott"
"Shakun Batra"
"Thomas Fantl"
"Carlo Lizzani"
"Jake Schreier"
"Naji Abu Nowar"
"Kasthuri Raja"
"'''Kasthuri Raja"
"Richard Stanton"
"Ted Nicolaou"
"Geethapriya"
"Henry Joost"
"S. K. Bhagavan"
"S.K Bhagavan"
"Max Mayer"
"T. P. Gajendran"
"Amy Heckerling"
"Danny Boyle"
"Peter Tolan"
"Stephen Fry"
"Zhou Xiaowen"
"周晓文"
"Zhōu Xiǎowén"
"周曉文"
"Serge Gainsbourg"
"Tex Avery"
"Anthony Spadaccini"
"Brett Simon"
"Rajan Khosa"
"Saul Bass"
"Charles Lamont"
"Darrell Van Citters"
"Kristoffer Tabori"
"Léa Pool"
"Richard Loncraine"
"John Herzfeld"
"Nunzio Malasomma"
"Sarah Gavron"
"Alex De Rakoff"
"Shane Van Dyke"
"Filippo Walter Ratti"
"Allan A. Goldstein"
"Allie Light"
"Jeremy Joe Kronsberg"
"Kip Williams"
"John Walker"
"Delmer Daves"
"Emilio Aragón Álvarez"
"Jeong Jae-eun"
"Kazuaki Kiriya"
"(紀里谷 和明)"
"Leon Gast"
"Mabrouk El Mechri"
"Manoj Kumar"
"Mario Van Peebles"
"Alan J. Levi"
"Lewis R. Foster"
"Mario Caiano"
"Nitzan Gilady"
"Patrick Braoudé"
"Leonid Lukov"
"Mark Griffiths"
"Carl Reiner"
"Don Bluth"
"Mathieu Kassovitz"
"Paul Morrissey"
"Project Greenlight"
"Tim Robbins"
"Nick Broomfield"
"Don Mischer"
"François Ozon"
"Peter Stebbings"
"Ronny Yu"
"Sofia Rotaru"
"Stephen Gyllenhaal"
"Taylor Hackford"
"George Miller"
"(AO)"
"Jackie Cooper"
"Joseph Losey"
"Jacques Godbout"
"Todd Strauss-Schulson"
"Deran Sarafian"
"Deran C. Sarafian"
"Justin Kelly"
"Mario Camerini"
"David W. Allen"
"Harry Levin"
"Mike Binder"
"Mike Wilson"
"Noel Black"
"Arjun Sarja"
"Gilbert Adler"
"Hy Averback"
"Jack Hofsiss"
"Kim Rossi Stuart"
"Mikhail Kalatozov"
"Mitchell Lichtenstein"
"Shi Runjiu"
"E. Elias Merhige"
"Jeremy Sims"
"Lex Marinos"
"Vicente Aranda"
"Wolfgang Liebeneiner"
"K. V. Anand"
"Ted Post"
"Victor Nuñez"
"Victor Nunez"
"Henry Alex Rubin"
"Henry-Alex Rubin"
"Benny Brunner"
"Hall Bartlett"
"Hobart Henley"
"Chookiat Sakveerakul"
"Liáng Zhìqiáng"
"Jack Neo"
"梁智強"
"梁智强"
"Aditya Datt"
"Park Jin-pyo"
"Richard Gray"
"Yim Soon-rye"
"R. K. Kalaimani"
"A. Govindamoorthy"
"Chad Stahelski"
"Kim Jung-kwon"
"Butch Hartman"
"Kevin Connor"
"Park Chan-wook"
"Prabhu Deva"
"Vishnuvardhan"
"James L. Conway"
"John Guillermin"
"Kimble Rendall"
"Richard Blackburn"
"Victor Vicas"
"David Darg"
"Majith"
"Savina Dellicour"
"David Schmoeller"
"Sergio Tovar Velarde"
"Alice Guy-Blaché"
"Clark Johnson"
"Noah Baumbach"
"René Clément"
"Richard Boleslawski"
"Stewart Wade"
"Takeshi Kitano"
"Busby Berkeley"
"Denys Desjardins"
"John Fawcett"
"Mark Zakharov"
"Paddy Considine"
"Tony Scott"
"Benoît Jacquot"
"Brian Gibson"
"Henry MacRae"
"Joey Travolta"
"Kat Coiro"
"Liliana Cavani"
"Tomoharu Katsumata"
"Anthony Minghella"
"Etan Cohen"
"Ivan Reitman"
"John Frizzell"
"Judd Apatow"
"Alberto Lattuada"
"Charles Band"
"Emile de Antonio"
"Gabriel Retes"
"K. Bhagyaraj"
"K Bhagyaraj"
"Mel Stuart"
"Nigel Patrick"
"Saul Rubinek"
"Vilgot Sjöman"
"Wu Ma"
"Ng5 Maa5"
"Wǔ Mǎ"
"午馬"
"午马"
"Deborah Kaplan"
"Harry Elfont"
"Ivan Passer"
"Jeff Kanew"
"Joseph Anthony"
"Mark Rydell"
"Paul Dinello"
"France Štiglic"
"Lee Kang-sheng"
"Norman McCabe"
"Sidney Morgan"
"Marc Abraham"
"Azhagam Perumal"
"Chandan Arora"
"Hannah Fidell"
"Winchell Smith"
"Daniel Lee"
"Jean Epstein"
"Bernard Rose"
"Michael Lehmann"
"Hal Sutherland"
"Jerry London"
"Phil Roman"
"Philip Roman"
"Álex de la Iglesia"
"John Maclean"
"Ray Dennis Steckler"
"Rolands Kalniņš"
"Martin Lawrence"
"King Hu"
"Hú Jīnquán"
"胡金銓"
"胡金铨"
"Wu4 Gam1-cyun4"
"Michael Snow"
"Stefan Ruzowitzky"
"Tapan Sinha"
"Theodore Case"
"Neal Israel"
"Tobias Lindholm"
"Benjamin Ross"
"Boopathy Pandian"
"Mario Gariazzo"
"Vasanthabalan"
"A. C. Tirulokchandar"
"G. S. Vijayan"
"Nitya Mehra"
"Tuck Tucker"
"Neeraj Ghaywan"
"Toshiya Shinohara"
"Louise Clark"
"Mai Zetterling"
"Kishan Shrikanth"
"Anton Koolhaas"
"James Young"
"Michael Chapman"
"Mutz Greenbaum"
"Sajan"
"William Carr Crofts"
"Roger Lim"
"Antoni Ribas"
"Caroline van Dommelen"
"Fazil"
"A. M. Fazil"
"Jan van Dommelen"
"Joann Sfar"
"Michael Benson"
"Nouchka van Brakel"
"Thomas McGuane"
"William Bertram"
"Jorge Nisco"
"Robert Thornby"
"Thaha"
"Chris LaMont"
"Bert Haanstra"
"Daniel Schmid"
"David Heavener"
"Josh Becker"
"P. C. Sreeram"
"Alfred Santell"
"Ernest Lehman"
"Balasekaran"
"Francis Mankiewicz"
"J. Charles Haydon"
"James Charles Haydon"
"Jaime Rosales"
"Otto Brower"
"René Reinumägi"
"Brillante Mendoza"
"Gyula Maár"
"Alberto Bevilacqua"
"Alex Benno"
"Anne Claire Poirier"
"Ernst Winar"
"George Kaczender"
"Jacinto Esteva Grew"
"Nino Quevedo"
"Robin Davis"
"Theo Frenkel"
"Ruud van Hemert"
"Lee Man-hee"
"Maurice Labro"
"Wim Verstappen"
"Irwin Rosten"
"Jože Pogačnik"
"Daniel Fridell"
"Duke Worne"
"José Ferrer"
"Michael McCarthy"
"Murdock MacQuarrie"
"Yaar Kannan"
"Mark Donskoy"
"Ramarajan"
"Giuseppe Patroni Griffi"
"Sidney Hayers"
"Jos de Putter"
"Manuel Antín"
"Klaas Rusticus"
"Ed Wood"
"George S. Kaufman"
"Masaki Kobayashi"
"Adriaan Ditvoorst"
"Kurt Neumann"
"Maurits Binger"
"Fruit Chan"
"Jud Taylor"
"Kjell Grede"
"Bruce Bilson"
"Gareth Davies"
"Juan Antonio Bardem"
"Louis Feuillade"
"Xie Fei"
"Xiè Fēi"
"Jerzy Skolimowski"
"Pieter Verhoeff"
"Robbe De Hert"
"Surya Prakash"
"Willy van Hemert"
"Harry Lachman"
"Kurt Gerron"
"Károly Makk"
"Leon de Winter"
"Selvaraghavan"
"K. Selvaraghavan"
"Frederic Zelnik"
"Friedrich Zelnik"
"Friedrich Feher"
"Harry Piel"
"Phil Jutzi"
"André Deed"
"Christina Olofson"
"Philippe Pollet-Villard"
"Mario Morra"
"Francesco Prosperi"
"Franco Prosperi"
"Elisabeta Bostan"
"Srikanth Addala"
"Eddy Terstall"
"Kalanjiyam"
"Olivia Lamasan"
"Lars Lennart Forsberg"
"S. S. Stanley"
"Stéphane Aubier"
"Masayuki Akehi"
"Gene Levitt"
"Aleksandar Petrović"
"Francis Ford"
"Glen Pitre"
"Glen Anthony Pitre"
"Max Linder"
"Willy Mullens"
"Dharmesh Darshan"
"Mahsun Kırmızıgül"
"Leonard Retel Helmrich"
"Greg Tiernan"
"Aleksandr Rogozhkin"
"David Selman"
"Kim Ho-sun"
"Matti Kassila"
"Phani Ramachandra"
"H.S. Phani Ramachandra"
"Sangeeta"
"Vincent Patar"
"Xavier Dolan"
"Fernando Birri"
"Mike Barker"
"Ben Verbong"
"Sergio Garrone"
"Erik van Zuylen"
"Pim de la Parra"
"Chi Muoi Lo"
"Jonathan Sobol"
"Kabir Sadanand"
"Brad Roberts"
"Jon Kroll"
"Burgess Meredith"
"K. Balachander"
"Kailasam Balachander"
"Wolfgang Staudte"
"Louis King"
"Choi Ha-won"
"Eduardo Chapero-Jackson"
"Aleksandr Alov"
"(Александр Алов)"
"Jose Javier Reyes"
"José Javier Reyes"
"Koji Shima"
"Kō Nakahira"
"Sadatsugu Matsuda"
"Hamish Hamilton"
"Peter Delpeut"
"Sebastian Gutierrez"
"Lancelot Oduwa Imasuen"
"Chandrakant Kulkarni"
"Rajat Arora"
"Kranti Kanade"
"Charles Laughton"
"Eldar Ryazanov"
"Wally Van"
"Evald Schorm"
"Henrik Malyan"
"Park Cheol-su"
"Park Chul-soo"
"Seiji Hisamatsu"
"Toshiki Satō"
"Yoshikazu Katō"
"Tetsuya Takehora"
"Toshiya Ueno"
"Zsolt Kézdi-Kovács"
"Giorgio Simonelli"
"Diane Keaton"
"Richard Garriott"
"Richard Garriott de Cayeux"
"Patrice Chéreau"
"Richard Curtis"
"Fanny Ardant"
"Im Kwon-taek"
"Jack Chambers"
"Rodion Nakhapetov"
"Rodion  Nakhapetov"
"Alfred Mazure"
"Annelise Hovmand"
"Michele Massimo Tarantini"
"Nikolai van der Heyde"
"Ivan Sen"
"Jeremy Kagan"
"Jun Falkenstein"
"Sergei Gerasimov"
"Ching Siu-tung"
"程小东"
"程小東"
"Shin Sang-ok"
"A. Bhimsingh"
"Morgan J. Freeman"
"Sean Hood"
"Vasanth"
"Bhaskar"
"Declan O'Brien"
"Bernard Rapp"
"Fred F. Sears"
"Gerard Soeteman"
"Howard W. Koch"
"Lowell Sherman"
"Wordsworth Donisthorpe"
"Ed Hansen"
"Robert Iscove"
"Agustín Díaz Yanes"
"Eloy de la Iglesia"
"Geoff Collins"
"Geoffrey Anthony Collins"
"Ricardo Franco"
"Harald Hamrell"
"K. S. Adhiyaman"
"Michel Poulette"
"Nicolas Noxon"
"Murali Krishna"
"Kim Su-yong"
"Kim Soo-yong"
"Aldo Fabrizi"
"Edward José"
"Hisham Zaman"
"Michel Cournot"
"Leon De La Mothe"
"Rachel Feldman"
"Irving Allen"
"Jacques Demy"
"Mario Bava"
"Timur Bekmambetov"
"Dimitri Buchowetzki"
"Brinda Sarathy"
"Farhad Mann"
"René Cardona"
"Tony Lo Bianco"
"Fred Wolf"
"Pere Portabella"
"Ruth Orkin"
"Aleksandr Pavlovsky"
"Hugo Ballin"
"Jamil Dehlavi"
"Nobuo Nakagawa"
"Vladimir Naumov"
"John Juliani"
"Victor Sjöström"
"Yuzo Kawashima"
"Yūzō Kawashima"
"Gunnar Höglund"
"Lawrence Turman"
"Ludwig Berger"
"Gracia Querejeta"
"Gurinder Chadha"
"Krishna Rao"
"Metin Erksan"
"Noboru Nakamura"
"Zhang Lu"
"Ernest Dickerson"
"Terry George"
"Wong Jing"
"Wong4 Zing1"
"Wáng Jīng"
"王晶"
"Frank Tuttle"
"Jan Kounen"
"Louis Delluc"
"Tony Gatlif"
"Torajiro Saito"
"Georg Jacoby"
"Ben F. Wilson"
"Jayaraj"
"Jayaraj Rajasekharan Nair"
"Josep Maria Forn"
"Louis H. Chrispijn"
"Louis Chrispijn sr."
"Max Marcin"
"Paula van der Oest"
"Witold Leszczyński"
"Morris Engel"
"Albert Capellani"
"Harry Hunkele"
"Vijaya"
"Vijaya Bapineedu"
"Aman Chang"
"B. E. Doxat-Pratt"
"K. R. Udhayashankar"
"Udhayashankar"
"Kicha"
"Mari Asato"
"Bharathi"
"Marumalarchi Bharathi"
"Ramana"
"V. Sekhar"
"V. Sekar"
"George Axelrod"
"Jan Němec"
"Adoor Gopalakrishnan"
"Audrey Landers"
"Isabel Coixet"
"Judy Landers"
"Ray Austin"
"Charles Swenson"
"T. R. Ramanna"
"Thanjavur Ranganayaki Ramanna"
"Charles Barton"
"John Moffitt"
"Kenzō Masaoka"
"Kenzo Masaoka"
"Édouard Luntz"
"Kevin Bray"
"Michel Drach"
"William James Craft"
"Jean Rouch"
"Teinosuke Kinugasa"
"Victor Janson"
"Alexis Valdés"
"Benoît Delépine"
"Hugo del Carril"
"José A. Ferreyra"
"Mario Soffici"
"Matt Mulhern"
"Ashley Way"
"Emil Loteanu"
"Jaap Speyer"
"Henning Carlsen"
"Prashanta Nanda"
"Renato Castellani"
"Ahmad Haseeb"
"Stuart Cooper"
"Zhang Jianya"
"Zhāng Jiànyà"
"张建亚"
"張建亞"
"William D. MacGillivray"
"Digna Sinke"
"Patricia Riggen"
"Toshio Sugie"
"Jason Stutter"
"William P.S. Earle"
"William Pitt Striker Earle"
"Jack Salvatori"
"Richard E. Robbins"
"Robert Maier"
"R. Kelly"
"Ciro Guerra"
"Claude Berri"
"David Frankel"
"Frank Buck"
"Walter Hugo Khouri"
"Heddy Honigmann"
"Jeremy Kasten"
"Noboru Iguchi"
"Yim Ho"
"严浩"
"嚴浩"
"Arnaldo Jabor"
"Bill Guttentag"
"Kozo Saeki"
"Kōzō Saeki"
"Markku Pölönen"
"Nikolay Khomeriki"
"P. N. Menon"
"P. Narayankutty Menon"
"Peter Douglas"
"Alain Tanner"
"Corneliu Porumboiu"
"Pavel Juráček"
"Michael J. Weithorn"
"Norman Cohen"
"Ah Niu"
"ā Niú"
"阿牛"
"Gustav von Wangenheim"
"Madhur Bhandarkar"
"Maïwenn"
"Shiamak Davar"
"André Delvaux"
"André, Baron Delvaux"
"Claude Lelouch"
"Julio Medem"
"Julio Médem"
"Mark Tonderai"
"Buzz Kulik"
"Carmelo Bene"
"George Beranger"
"Jian Yi"
"Jiǎn Yì"
"简艺"
"簡藝"
"Nikolai Gubenko"
"Никола́й Губе́нко"
"Antonio Momplet"
"Maurizio Lucidi"
"Mime Misu"
"Patrick Doyon"
"Angela Ismailos"
"Arnljot Berg"
"Christine Lipinska"
"Claude Santelli"
"Howard Alk"
"Louis Mercanton"
"Peter Maxwell"
"Rachel Grady"
"Stig Björkman"
"Paul Andrew Williams"
"František Vláčil"
"I. V. Sasi"
"Roy Rowland"
"Miguel Zacarías"
"Harry A. Pollard"
"Harry Winer"
"Jason Kerr"
"Jason Ian Douglas Kerr"
"John Dexter"
"Aku Louhimies"
"Jean de Segonzac"
"Willeke van Ammelrooy"
"Duccio Tessari"
"Géza von Radványi"
"Hans Grimm"
"Leopold Hainisch"
"Kuei Chih-Hung"
"Kuei Chih-hung"
"桂治洪"
"Malcolm Mowbray"
"Shyam Ramsay"
"Billy Bob Thornton"
"Kon Ichikawa"
"Don Selwyn"
"Fernando Vendrell"
"Seth Holt"
"Charles Burnett"
"Helmuth M. Backhaus"
"Jaime Camino"
"Jack Hill"
"George Hickenlooper"
"Jesse Hibbs"
"Jiří Trnka"
"Rolf Hansen"
"Žika Mitrović"
"Al Adamson"
"Bruce Li"
"Lí Xiǎolóng"
"lai4 siu2 lung4"
"黎小龍"
"黎小龙"
"Edward L. Cahn"
"Jean-Pierre Melville"
"Fritz Genschow"
"Kurt Hoffmann"
"Alessandro Capone"
"Rémi Bezançon"
"Sylvain Estibal"
"Uwe Jens Krafft"
"Marc Wiese"
"Rebecca Cammisa"
"Paola Mendoza"
"Tulsi Ramsay"
"Borys Ivchenko"
"Jeevitha"
"Jeevitha rajasekhar"
"Bahrudin Čengić"
"Faruk Kabir"
"Won Tae-yeon"
"Tulio Demicheli"
"Leonid Bykov"
"Mauritz Stiller"
"Přemysl Pražský"
"Sylvain Chomet"
"Aryan Kaganof"
"John David Wilson"
"Paul Campion"
"Suri Krishnamma"
"Pandiraj"
"Director Pandiraj"
"Anne Fontaine"
"Arne Sucksdorff"
"Georg C. Klaren"
"Laurent Tirard"
"Paulo Rocha"
"Siro Marcellini"
"Ulf Miehe"
"Gerry O'Hara"
"Kurt Maetzig"
"Vinayan"
"Wang Quan'an"
"王全安"
"Wáng Quán'ān"
"Sándor Sára"
"Agathiyan"
"Karel Smyczek"
"Kotayya Pratyagatma"
"Koganti Pratyagatma"
"Sobey Martin"
"Leonid Prudovsky"
"Ashok Gaikwad"
"Paul Martin"
"Bruno de Almeida"
"Bruno De Almeida"
"Jim Carroll"
"Arturo Ripstein"
"Mark L. Taylor"
"Cristian Mungiu"
"Dror Zahavi"
"Edoardo Ponti"
"Francis Girod"
"Hervé Bromberger"
"Jean Dréville"
"Robert D. Webb"
"Gil Cardinal"
"Léa Fazer"
"Andrew Bowler"
"Allen Reisner"
"Arvin Chen"
"Dennis Joseph"
"Jomon"
"Heidi Ewing"
"Adrian Hoven"
"Savage Steve Holland"
"Joachim Kunert"
"P. G. Viswambharan"
"Shigeyoshi Suzuki"
"Vytautas Žalakevičius"
"Eldar Shengelaia"
"Eldar Shengelaya"
"Huang Jianxin"
"Huáng Jiànxīn"
"黃建新"
"黄建新"
"Jens Lien"
"Tarō Araki"
"Yūji Tajiri"
"Rino Di Silvestro"
"Adriano Celentano"
"P. Padmarajan"
"Padmarajan"
"Penelope Spheeris"
"Toon Hermans"
"Herman van Veen"
"Amol Palekar"
"Louis Malle"
"Michael Landon"
"Jesse Vint"
"Park Jong-won"
"Jared Cohn"
"Jared Michael Cohn"
"Branko Marjanović"
"Burt Kennedy"
"Cullen Hoback"
"John Llewellyn Moxey"
"Kevin Altieri"
"Marino Girolami"
"Joan Micklin Silver"
"Peter Lord"
"Edward Yang"
"Yáng Déchāng"
"杨德昌"
"楊德昌"
"Hugo Fregonese"
"Jens Jørgen Thorsen"
"Sandy Collora"
"Benedek Fliegauf"
"Jacques Doillon"
"Nicolas Boukhrief"
"Nicole Garcia"
"Santhana Bharathi"
"Bertrand Bonello"
"Florián Rey"
"Mario Camus"
"Om Prakash Rao"
"N. Om Prakash Rao"
"Sheree Folkson"
"Kwak Ji-kyoon"
"Esther Eng"
"Ng Kam-ha"
"Wu Jinxia"
"伍錦霞"
"伍锦霞"
"J. Suresh"
"Richard T. Heffron"
"Corey Allen"
"Pierre Étaix"
"Giuseppe Vari"
"Adela Sequeyro"
"Juan Ibáñez Díez-Gutiérrez"
"Lee Doo-yong"
"Michael Please"
"Wendy Tilby"
"Andrew Sinclair"
"Palle Kjærulff-Schmidt"
"Anders Banke"
"K. Ramnoth"
"Eriprando Visconti"
"Charles B. Griffith"
"Tim Rutili"
"Robert McKimson"
"Edward Buzzell"
"Fritz Kirchhoff"
"Günter Reisch"
"Hans-Christian Schmid"
"Yuri Ozerov"
"Živojin Pavlović"
"Cordell Barker"
"Ernst Hofbauer"
"Jason Connery"
"John Krish"
"Walter Smith"
"Walter Ferguson Smith"
"Young Man Kang"
"Alekos Sakellarios"
"Αλέκος Σακελλάριος"
"Franco Brusati"
"Ian Pringle"
"Kommineni Seshagiri Rao"
"Noboru Tanaka"
"Henry Jaglom"
"Nelson Pereira dos Santos"
"Robert Mulligan"
"Robert Patrick Mulligan"
"Urban Gad"
"Ventura Pons"
"Eric Laneuville"
"Ford Sterling"
"Raoul Coutard"
"Frank Wisbar"
"Michael Pfleghar"
"Pilar Miró"
"Agnès Merlet"
"Erle C. Kenton"
"Orestis Laskos"
"Tahir Hussain"
"David Foenkinos"
"Erich Engels"
"Ole Christian Madsen"
"Robert Wohlmuth"
"Al Sutton"
"Denis Dercourt"
"Hanno Höfer"
"Hiroshi Nishitani"
"William H."
"Pearry Teo"
"Alberto Cavalcanti"
"Jan-Ole Gerster"
"Jean Vigo"
"Nick Lyon"
"Rithy Panh"
"Colin Keith Gray"
"Antonio Chavarrías"
"Charles Chauvel"
"Ian Fitzgibbon"
"Nicolae Breban"
"Paul Cowan"
"Harrie Geelen"
"Yasushi Sasaki"
"Franz Antel"
"Ralph Nelson"
"K. G. George"
"Kinuyo Tanaka"
"Esther Gronenborn"
"Eugen York"
"Herrmann Zschoche"
"James Bauer"
"Otto Rippert"
"Rudolf Schündler"
"Volker von Collande"
"Werner Jacobs"
"Pierre DeCelles"
"Edward Ludwig"
"Mou Tun-fei"
"Robert Péguy"
"Alfonso Balcázar"
"Emily Squires"
"Lisa Simon"
"Víctor Maldonado"
"Víctor Maldonado Flores"
"Flavio Mogherini"
"Gustavo Hernández Pérez"
"Edoardo Mulargia"
"Miguel Lluch"
"Tom Six"
"Quentin Lawrence"
"Morihei Magatani"
"Daniele Vicari"
"Lloyd Kramer"
"Eusebio Fernández Ardavín"
"Bob Entrop"
"Barnaby Thompson"
"Ashok Kumar"
"Jack Conway"
"James Ryan"
"Jean Becker"
"Kartal Tibet"
"Linda Yellen"
"Richard Lowenstein"
"Juliet Berto"
"Oliver Drake"
"Gjergj Xhuvani"
"Jay Lewis"
"Eduard Tisse"
"Carlo Rim"
"Amos Gitai"
"Curtis Hanson"
"Claude Pinoteau"
"Leslie Fenton"
"Anja Breien"
"Antonio Leonviola"
"Guy Lefranc"
"Caroline Huppert"
"Dennis Berry"
"Feng Xiaoning"
"冯小宁"
"馮小寧"
"Hans Jacob Nilsen"
"Jacques Fansten"
"Laurence Ferreira Barbosa"
"Sebastian Copeland"
"Vladimir Pogačić"
"Abner Pastoll"
"Ashok Kheny"
"Clemente de la Cerda"
"Fazly Khabeer"
"George Breakston"
"Jean-Henri Roger"
"Marcel Blistène"
"Morten Arnfred"
"P. Anil"
"Pierre Billon"
"Reginald Purdell"
"A. Sarkunam"
"Germain Burger"
"Nate Watt"
"Peter Lykke-Seest"
"Paul Mesnier"
"David Leland"
"Hasse Ekman"
"Jim Fitzpatrick"
"Brigitte Sy"
"John English"
"Mauro Bolognini"
"Russell Lloyd"
"Thorold Dickinson"
"Max Varnel"
"Erden Kıral"
"Derek Kwok"
"Filip Renč"
"Guillem Morales"
"Robert Siodmak"
"David Parker"
"Peter Ustinov"
"Sir Peter Ustinov"
"William Butler"
"Derek Yee"
"Yee5 Tung1 Sing1"
"Ěr Dōngshēng"
"尔冬升"
"爾冬陞"
"John Hubley"
"Pasquale Festa Campanile"
"Richard Johnson"
"Haridas"
"Hollingsworth Morse"
"John Hollingsworth Morse"
"Philip Ford"
"Robert Benayoun"
"Robert Ginty"
"Hemant Madhukar"
"Vadim Glowna"
"Agni Shridhar"
"M. Sasikumar"
"Soja Jovanović"
"Jean-Paul Le Chanois"
"Jiří Weiss"
"Paulo Thiago"
"Pierre Montazel"
"Roberto Bianchi Montero"
"Jack Pinoteau"
"Jean Bastia"
"Hasan Seyidbeyli"
"Bhimaneni Srinivasa Rao"
"Kevin Meyer"
"B. S. Narayana"
"B. S. Narayana[Bijja Satyanarayana]"
"T.S.Suresh Babu"
"J. Williams"
"Jose Thomas"
"Diane Bell"
"Pino Zac"
"Lucio Fulci"
"Michael Barry"
"Joey Ansah"
"Annabel Park"
"Rod Webber"
"Indrajit Lankesh"
"Alan Mak"
"Andrew Kasch"
"George Pollock"
"Sir George Pollock, Bt"
"Guido Salvini"
"Henri Decoin"
"Jean L'Hôte"
"Umberto Scarpelli"
"Daniel Pritzker"
"Kadiri Venkata Reddy"
"కదిరి వెంకట రెడ్డి"
"Kei Kumai"
"Luciano Salce"
"Maximillion Cooper"
"Raymond Depardon"
"Jean-François Adam"
"Ludmil Staikov"
"Jefferson Moore"
"Gustavo Nieto Roa"
"Chris Smith"
"Lionel Barrymore"
"Paul Thomas Anderson"
"Billy Bitzer"
"Ted Kotcheff"
"Chandra Sekhar Yeleti"
"Robert A. Masciantonio"
"Alan Metzger"
"Sanjay Surkar"
"Raymond Bernard"
"Toru Murakawa"
"Agustí Villaronga"
"Albert Parker"
"Chung Ji-young"
